conta_codigo,conta_nome,fil,data,lot,documento,item,cpart,historico,debito,credito,saldo_atual
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-28,CGS,0000000040,0002,00506,SAIDA DA CTE N. 29408-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,8180.24,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-28,CGS,0000000041,0002,00540,SAIDA DA CTE N. 29409-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,792.42,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-28,CGS,0000000042,0002,00528,SAIDA DA CTE N. 29410-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2561.89,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-28,CGS,0000000043,0002,00528,SAIDA DA CTE N. 29411-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,320.24,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-28,CGS,0000000044,0002,00528,SAIDA DA CTE N. 29412-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2561.89,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-28,CGS,0000000045,0002,00528,SAIDA DA CTE N. 29413-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1921.43,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-28,CGS,0000000046,0002,00540,SAIDA DA CTE N. 29414-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,4022.35,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-28,CGS,0000000047,0002,00540,SAIDA DA CTE N. 29415-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,726.49,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-28,CGS,0000000048,0002,00540,SAIDA DA CTE N. 29416-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,7972.89,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-28,CGS,0000000049,0002,00540,SAIDA DA CTE N. 29417-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,4325.39,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-28,CGS,0000000050,0002,00540,SAIDA DA CTE N. 29418-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,3309.96,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-28,CGS,0000000051,0002,00540,SAIDA DA CTE N. 29419-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,4842.95,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000052,0002,00538,SAIDA DA CTE N. 90275-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,3652.03,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-28,CGS,0000000052,0002,01529,SAIDA DA CTE N. 29420-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,4532.76,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000053,0002,01637,SAIDA DA CTE N. 90276-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,4613.93,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-28,CGS,0000000053,0002,00552,SAIDA DA CTE N. 29421-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,9701.67,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000054,0002,01637,SAIDA DA CTE N. 90277-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,4612.97,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,007,2025-01-28,CGS,0000000054,0002,00540,SAIDA DA CTE N. 29422-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1181.07,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000055,0002,01637,SAIDA DA CTE N. 90278-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,3066.84,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000056,0002,01637,SAIDA DA CTE N. 90279-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,4010.91,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000057,0002,01637,SAIDA DA CTE N. 90280-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,921.3,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000058,0002,01637,SAIDA DA CTE N. 90281-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,437.03,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000059,0002,01637,SAIDA DA CTE N. 90282-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1652.91,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000060,0002,01637,SAIDA DA CTE N. 90283-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1877.24,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000061,0002,01637,SAIDA DA CTE N. 90284-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,6251.21,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000062,0002,01600,SAIDA DA CTE N. 90285-1 - CLIENTE BELGO BEKAERT ARAMES LTDA,,1680.8,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000063,0002,01600,SAIDA DA CTE N. 90286-1 - CLIENTE BELGO BEKAERT ARAMES LTDA,,1665.4,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000064,0002,01600,SAIDA DA CTE N. 90287-1 - CLIENTE BELGO BEKAERT ARAMES LTDA,,1682.65,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000065,0002,01600,SAIDA DA CTE N. 90288-1 - CLIENTE BELGO BEKAERT ARAMES LTDA,,1618.4,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000066,0002,01637,SAIDA DA CTE N. 90289-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,10065.67,,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000067,0002,01637,SAIDA DA CTE N. 90290-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,10284.6,,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000068,0002,03530,SAIDA DA CTE N. 90291-1 - CLIENTE GERDAU ACOS LONGOS S.A.,,3152.42,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000069,0002,00538,SAIDA DA CTE N. 90292-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,3641.1,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000070,0002,01637,SAIDA DA CTE N. 90293-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,6246.14,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000071,0002,01600,SAIDA DA CTE N. 90294-1 - CLIENTE BELGO BEKAERT ARAMES LTDA,,1529.55,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000072,0002,01637,SAIDA DA CTE N. 90295-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1828.2,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000073,0002,01637,SAIDA DA CTE N. 90296-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,936.3,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000074,0002,01637,SAIDA DA CTE N. 90297-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,668.64,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000075,0002,00540,SAIDA DA CTE N. 90298-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1764.5,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000076,0002,01600,SAIDA DA CTE N. 90299-1 - CLIENTE BELGO BEKAERT ARAMES LTDA,,1613.9,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000077,0002,01637,SAIDA DA CTE N. 90300-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,698.8,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000078,0002,01637,SAIDA DA CTE N. 90301-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,221.38,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000079,0002,01637,SAIDA DA CTE N. 90302-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2340.6,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000080,0002,01600,SAIDA DA CTE N. 90305-1 - CLIENTE BELGO BEKAERT ARAMES LTDA,,1584.4,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000081,0002,01637,SAIDA DA CTE N. 90306-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1838.67,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000082,0002,01637,SAIDA DA CTE N. 90307-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1146.37,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000083,0002,01637,SAIDA DA CTE N. 90308-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,458.99,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000084,0002,01637,SAIDA DA CTE N. 90309-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,6447.91,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000085,0002,01637,SAIDA DA CTE N. 90310-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,3250.22,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000086,0002,01602,SAIDA DA CTE N. 90311-1 - CLIENTE BMB BE LGO MINEIRA BEKAERT ARTEFATOS DE ARAME LT DA,,6162.7,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000087,0002,01637,SAIDA DA CTE N. 90312-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,4618.9,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000088,0002,01602,SAIDA DA CTE N. 90313-1 - CLIENTE BMB BE LGO MINEIRA BEKAERT ARTEFATOS DE ARAME LT DA,,6162.7,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,002,2025-01-28,CGS,0000000089,0002,01600,SAIDA DA CTE N. 90314-1 - CLIENTE BELGO BEKAERT ARAMES LTDA,,1629.75,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000114,0002,00541,SAIDA DA CTE N. 79387-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,3160.77,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000115,0002,00540,SAIDA DA CTE N. 79308-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,10473.3,,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000116,0002,00547,SAIDA DA CTE N. 79309-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,7778.52,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000117,0002,00541,SAIDA DA CTE N. 79310-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1201.51,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000118,0002,01554,SAIDA DA CTE N. 79311-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1234.01,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000119,0002,01554,SAIDA DA CTE N. 79312-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,765.82,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000120,0002,01554,SAIDA DA CTE N. 79313-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,769.51,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000121,0002,01554,SAIDA DA CTE N. 79314-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,501.44,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000122,0002,00541,SAIDA DA CTE N. 79315-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1073.14,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000123,0002,00541,SAIDA DA CTE N. 79316-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1833.27,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000124,0002,00541,SAIDA DA CTE N. 79317-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,5076.19,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000125,0002,00541,SAIDA DA CTE N. 79318-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,4328.55,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000126,0002,00540,SAIDA DA CTE N. 79319-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,9201.42,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000127,0002,01554,SAIDA DA CTE N. 79320-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,111.26,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000128,0002,01554,SAIDA DA CTE N. 79321-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,990.06,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000129,0002,01554,SAIDA DA CTE N. 79322-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,925.64,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000130,0002,00541,SAIDA DA CTE N. 79323-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2276.99,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000131,0002,00541,SAIDA DA CTE N. 79324-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,5766.18,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000132,0004,00541,SAIDA DA NFP N. 12261-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,880.99,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000133,0004,00541,SAIDA DA NFP N. 12262-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,881.0,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000134,0002,00543,SAIDA DA CTE N. 79326-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1035.28,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000135,0002,00543,SAIDA DA CTE N. 79327-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,910.85,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000136,0002,00543,SAIDA DA CTE N. 79328-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2397.15,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000137,0002,00543,SAIDA DA CTE N. 79329-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1283.08,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000138,0002,00543,SAIDA DA CTE N. 79330-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,62.43,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000139,0002,00543,SAIDA DA CTE N. 79331-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,124.88,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000140,0002,00543,SAIDA DA CTE N. 79332-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,397.02,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000141,0002,00543,SAIDA DA CTE N. 79333-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1934.59,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000142,0002,00543,SAIDA DA CTE N. 79334-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,580.39,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000143,0002,00543,SAIDA DA CTE N. 79335-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,124.88,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000144,0002,01601,SAIDA DA CTE N. 79336-1 - CLIENTE BMB BE LGO MINEIRA BEKAERT ARTEFATOS DE ARAME LT DA,,1704.55,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000145,0002,01554,SAIDA DA CTE N. 79337-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,970.45,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000146,0002,01554,SAIDA DA CTE N. 79338-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,483.99,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000147,0002,01554,SAIDA DA CTE N. 79339-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2605.84,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000148,0002,01601,SAIDA DA CTE N. 79340-1 - CLIENTE BMB BE LGO MINEIRA BEKAERT ARTEFATOS DE ARAME LT DA,,852.27,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000149,0002,01601,SAIDA DA CTE N. 79341-1 - CLIENTE BMB BE LGO MINEIRA BEKAERT ARTEFATOS DE ARAME LT DA,,852.27,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000150,0002,00543,SAIDA DA CTE N. 79342-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1809.22,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000151,0002,00511,SAIDA DA CTE N. 79343-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,9029.58,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000152,0002,00540,SAIDA DA CTE N. 79344-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,7680.68,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000153,0002,00520,SAIDA DA CTE N. 79345-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,6385.12,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000154,0002,00540,SAIDA DA CTE N. 79346-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,10729.26,,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000155,0002,00543,SAIDA DA CTE N. 79347-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,271.55,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000156,0002,00543,SAIDA DA CTE N. 79348-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,121.52,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000157,0002,00543,SAIDA DA CTE N. 79349-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,128.67,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000158,0002,00543,SAIDA DA CTE N. 79350-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,486.06,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000159,0002,00543,SAIDA DA CTE N. 79351-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1221.44,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000160,0002,00543,SAIDA DA CTE N. 79352-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,3765.31,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000161,0002,00543,SAIDA DA CTE N. 79353-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1129.59,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000162,0002,00543,SAIDA DA CTE N. 79354-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,669.98,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000163,0002,00543,SAIDA DA CTE N. 79355-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,2495.84,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000164,0002,01554,SAIDA DA CTE N. 79356-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1911.67,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000165,0002,01554,SAIDA DA CTE N. 79357-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,155.27,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000166,0002,01554,SAIDA DA CTE N. 79358-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,425.89,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000167,0002,01554,SAIDA DA CTE N. 79359-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,397.75,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000168,0002,01554,SAIDA DA CTE N. 79360-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,912.1,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000169,0002,01554,SAIDA DA CTE N. 79361-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1105.72,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000170,0002,01554,SAIDA DA CTE N. 79362-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,1479.19,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000171,0002,01554,SAIDA DA CTE N. 79363-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,624.97,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000172,0002,01554,SAIDA DA CTE N. 79364-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,579.0,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000173,0002,01554,SAIDA DA CTE N. 79365-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,647.59,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000174,0002,01554,SAIDA DA CTE N. 79366-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,635.7,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000175,0002,01554,SAIDA DA CTE N. 79367-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,80.08,
00230.5,PRESTAÇÃO DE SERVIÇOS - TRANSPORTE DE CARGAS,003,2025-01-28,CGS,0000000176,0002,01554,SAIDA DA CTE N. 79368-1 - CLIENTE ARCELO RMITTAL BRASIL S.A.,,623.36,
